country_name_short,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
AUT,1983-04-24,1983-05-24,Sinowatz,0,0,0,81,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.36666662852,59,456,702,463,1013
AUT,1983-04-24,1983-05-24,Sinowatz,0,1,1,90,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.65933333333,59,456,702,463,973
AUT,1983-04-24,1986-06-16,Vranitzky I,0,1,0,12,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.29555557463,59,456,828,702,50
AUT,1983-04-24,1986-06-16,Vranitzky I,0,0,0,81,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.36666662852,59,456,828,702,1013
AUT,1983-04-24,1986-06-16,Vranitzky I,0,1,1,90,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.65933333333,59,456,828,702,973
AUT,1986-11-23,1987-01-21,Vranitzky II,0,0,0,18,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.29555557463,59,235,873,828,50
AUT,1986-11-23,1987-01-21,Vranitzky II,0,0,0,8,183,GRUENE,Die Grünen – Die grüne Alternative,The Greens -- The Green Alternative,2.49166669051,59,235,873,828,1429
AUT,1986-11-23,1987-01-21,Vranitzky II,0,1,0,77,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.36666662852,59,235,873,828,1013
AUT,1986-11-23,1987-01-21,Vranitzky II,0,1,1,80,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.65933333333,59,235,873,828,973
AUT,1990-10-07,1990-12-17,Vranitzky III,0,0,0,33,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.29555557463,59,325,524,873,50
AUT,1990-10-07,1990-12-17,Vranitzky III,0,0,0,10,183,GRUENE,Die Grünen – Die grüne Alternative,The Greens -- The Green Alternative,2.49166669051,59,325,524,873,1429
AUT,1990-10-07,1990-12-17,Vranitzky III,0,1,0,60,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.36666662852,59,325,524,873,1013
AUT,1990-10-07,1990-12-17,Vranitzky III,0,1,1,80,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.65933333333,59,325,524,873,973
AUT,1994-10-09,1994-11-29,Vranitzky IV,0,0,0,42,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.29555557463,59,66,294,524,50
AUT,1994-10-09,1994-11-29,Vranitzky IV,0,0,0,13,183,GRUENE,Die Grünen – Die grüne Alternative,The Greens -- The Green Alternative,2.49166669051,59,66,294,524,1429
AUT,1994-10-09,1994-11-29,Vranitzky IV,0,0,0,11,183,LIF,Liberales Forum,Liberal Forum,4.88055553171,59,66,294,524,955
AUT,1994-10-09,1994-11-29,Vranitzky IV,0,1,0,52,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.36666662852,59,66,294,524,1013
AUT,1994-10-09,1994-11-29,Vranitzky IV,0,1,1,65,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.65933333333,59,66,294,524,973
AUT,1995-12-17,1996-03-12,Vranitzky V,0,0,0,41,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.29555557463,59,162,323,294,50
AUT,1995-12-17,1996-03-12,Vranitzky V,0,0,0,9,183,GRUENE,Die Grünen – Die grüne Alternative,The Greens -- The Green Alternative,2.49166669051,59,162,323,294,1429
AUT,1995-12-17,1996-03-12,Vranitzky V,0,0,0,10,183,LIF,Liberales Forum,Liberal Forum,4.88055553171,59,162,323,294,955
AUT,1995-12-17,1996-03-12,Vranitzky V,0,1,0,52,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.36666662852,59,162,323,294,1013
AUT,1995-12-17,1996-03-12,Vranitzky V,0,1,1,71,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.65933333333,59,162,323,294,973
AUT,1995-12-17,1997-01-28,Klima,0,0,0,41,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.29555557463,59,162,412,323,50
AUT,1995-12-17,1997-01-28,Klima,0,0,0,9,183,GRUENE,Die Grünen – Die grüne Alternative,The Greens -- The Green Alternative,2.49166669051,59,162,412,323,1429
AUT,1995-12-17,1997-01-28,Klima,0,0,0,10,183,LIF,Liberales Forum,Liberal Forum,4.88055553171,59,162,412,323,955
AUT,1995-12-17,1997-01-28,Klima,0,1,0,52,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.36666662852,59,162,412,323,1013
AUT,1995-12-17,1997-01-28,Klima,0,1,1,71,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.65933333333,59,162,412,323,973
AUT,1999-10-03,2000-02-04,Schuessel I,0,1,0,52,182,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.29555557463,59,492,722,412,50
AUT,1999-10-03,2000-02-04,Schuessel I,0,0,0,14,182,GRUENE,Die Grünen – Die grüne Alternative,The Greens -- The Green Alternative,2.49166669051,59,492,722,412,1429
AUT,1999-10-03,2000-02-04,Schuessel I,0,1,1,52,182,OVP,Österreichische Volkspartei,Austrian People's Party,6.36666662852,59,492,722,412,1013
AUT,1999-10-03,2000-02-04,Schuessel I,0,0,0,65,182,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.65933333333,59,492,722,412,973
AUT,2002-11-24,2002-11-24,Schuessel II,1,1,0,18,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.29555557463,59,365,889,722,50
AUT,2002-11-24,2002-11-24,Schuessel II,1,0,0,17,183,GRUENE,Die Grünen – Die grüne Alternative,The Greens -- The Green Alternative,2.49166669051,59,365,889,722,1429
AUT,2002-11-24,2002-11-24,Schuessel II,1,1,1,79,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.36666662852,59,365,889,722,1013
AUT,2002-11-24,2002-11-24,Schuessel II,1,0,0,69,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.65933333333,59,365,889,722,973
AUT,2002-11-24,2003-02-28,Schuessel III,0,1,0,18,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.29555557463,59,365,257,889,50
AUT,2002-11-24,2003-02-28,Schuessel III,0,0,0,17,183,GRUENE,Die Grünen – Die grüne Alternative,The Greens -- The Green Alternative,2.49166669051,59,365,257,889,1429
AUT,2002-11-24,2003-02-28,Schuessel III,0,1,1,79,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.36666662852,59,365,257,889,1013
AUT,2002-11-24,2003-02-28,Schuessel III,0,0,0,69,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.65933333333,59,365,257,889,973
AUT,2002-11-24,2005-04-05,Schuessel IV,0,0,0,18,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.29555557463,59,365,888,257,50
AUT,2002-11-24,2005-04-05,Schuessel IV,0,0,0,17,183,GRUENE,Die Grünen – Die grüne Alternative,The Greens -- The Green Alternative,2.49166669051,59,365,888,257,1429
AUT,2002-11-24,2005-04-05,Schuessel IV,0,1,1,79,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.36666662852,59,365,888,257,1013
AUT,2002-11-24,2005-04-05,Schuessel IV,0,0,0,69,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.65933333333,59,365,888,257,973
AUT,2006-10-01,2007-01-11,Gusenbauer,0,0,0,7,183,BZO,Bündnis Zukunft Österreich,Alliance for the Future of Austria,8.83,59,197,583,888,1536
AUT,2006-10-01,2007-01-11,Gusenbauer,0,0,0,21,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.29555557463,59,197,583,888,50
AUT,2006-10-01,2007-01-11,Gusenbauer,0,0,0,21,183,GRUENE,Die Grünen – Die grüne Alternative,The Greens -- The Green Alternative,2.49166669051,59,197,583,888,1429
AUT,2006-10-01,2007-01-11,Gusenbauer,0,1,0,66,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.36666662852,59,197,583,888,1013
AUT,2006-10-01,2007-01-11,Gusenbauer,0,1,1,68,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.65933333333,59,197,583,888,973
AUT,2008-09-28,2008-12-02,Faymann,0,0,0,21,183,BZO,Bündnis Zukunft Österreich,Alliance for the Future of Austria,8.83,59,607,268,583,1536
AUT,2008-09-28,2008-12-02,Faymann,0,0,0,34,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.29555557463,59,607,268,583,50
AUT,2008-09-28,2008-12-02,Faymann,0,0,0,20,183,GRUENE,Die Grünen – Die grüne Alternative,The Greens -- The Green Alternative,2.49166669051,59,607,268,583,1429
AUT,2008-09-28,2008-12-02,Faymann,0,1,0,51,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.36666662852,59,607,268,583,1013
AUT,2008-09-28,2008-12-02,Faymann,0,1,1,57,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.65933333333,59,607,268,583,973
BEL,1946-02-17,1946-03-13,Spaak I,0,1,1,66,202,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,19,168,204,167
BEL,1946-02-17,1946-03-13,Spaak I,0,0,0,4,202,KLS,Kartel Liberale en Socialistische,Cartel of Liberals and Socialists ,,64,19,168,204,1335
BEL,1946-02-17,1946-03-13,Spaak I,0,0,0,23,202,KPB-PCB,Kommunistische Partij – Parti Communiste,Communist Party,1.4,64,19,168,204,708
BEL,1946-02-17,1946-03-13,Spaak I,0,0,0,16,202,LP-PL,Liberale Partij – Parti libéral,Liberal Party,6.7070370547,64,19,168,204,63
BEL,1946-02-17,1946-03-13,Spaak I,0,0,0,92,202,PSC-CVP,Parti Social Chrétien – Christelijke Volkspartij,Francophone Christian Social Party and Flemish Christian People's Party,,64,19,168,204,1051
BEL,1946-02-17,1946-03-13,Spaak I,0,0,0,1,202,UDB,Union Democratique Belge,Belgian Democratic Union,,64,19,168,204,1181
BEL,1946-02-17,1946-03-31,Acker III,0,1,1,66,202,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,19,489,168,167
BEL,1946-02-17,1946-03-31,Acker III,0,0,0,4,202,KLS,Kartel Liberale en Socialistische,Cartel of Liberals and Socialists ,,64,19,489,168,1335
BEL,1946-02-17,1946-03-31,Acker III,0,1,0,23,202,KPB-PCB,Kommunistische Partij – Parti Communiste,Communist Party,1.4,64,19,489,168,708
BEL,1946-02-17,1946-03-31,Acker III,0,1,0,16,202,LP-PL,Liberale Partij – Parti libéral,Liberal Party,6.7070370547,64,19,489,168,63
BEL,1946-02-17,1946-03-31,Acker III,0,0,0,92,202,PSC-CVP,Parti Social Chrétien – Christelijke Volkspartij,Francophone Christian Social Party and Flemish Christian People's Party,,64,19,489,168,1051
BEL,1946-02-17,1946-03-31,Acker III,0,0,0,1,202,UDB,Union Democratique Belge,Belgian Democratic Union,,64,19,489,168,1181
BEL,1946-02-17,1946-08-03,Huysmans I,0,1,1,66,202,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,19,540,489,167
BEL,1946-02-17,1946-08-03,Huysmans I,0,0,0,4,202,KLS,Kartel Liberale en Socialistische,Cartel of Liberals and Socialists ,,64,19,540,489,1335
BEL,1946-02-17,1946-08-03,Huysmans I,0,1,0,23,202,KPB-PCB,Kommunistische Partij – Parti Communiste,Communist Party,1.4,64,19,540,489,708
BEL,1946-02-17,1946-08-03,Huysmans I,0,1,0,16,202,LP-PL,Liberale Partij – Parti libéral,Liberal Party,6.7070370547,64,19,540,489,63
BEL,1946-02-17,1946-08-03,Huysmans I,0,0,0,92,202,PSC-CVP,Parti Social Chrétien – Christelijke Volkspartij,Francophone Christian Social Party and Flemish Christian People's Party,,64,19,540,489,1051
BEL,1946-02-17,1946-08-03,Huysmans I,0,0,0,1,202,UDB,Union Democratique Belge,Belgian Democratic Union,,64,19,540,489,1181
BEL,1946-02-17,1947-03-20,Spaak II,0,1,1,66,202,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,19,496,540,167
BEL,1946-02-17,1947-03-20,Spaak II,0,0,0,4,202,KLS,Kartel Liberale en Socialistische,Cartel of Liberals and Socialists ,,64,19,496,540,1335
BEL,1946-02-17,1947-03-20,Spaak II,0,0,0,23,202,KPB-PCB,Kommunistische Partij – Parti Communiste,Communist Party,1.4,64,19,496,540,708
BEL,1946-02-17,1947-03-20,Spaak II,0,0,0,16,202,LP-PL,Liberale Partij – Parti libéral,Liberal Party,6.7070370547,64,19,496,540,63
BEL,1946-02-17,1947-03-20,Spaak II,0,1,0,92,202,PSC-CVP,Parti Social Chrétien – Christelijke Volkspartij,Francophone Christian Social Party and Flemish Christian People's Party,,64,19,496,540,1051
BEL,1946-02-17,1947-03-20,Spaak II,0,0,0,1,202,UDB,Union Democratique Belge,Belgian Democratic Union,,64,19,496,540,1181
BEL,1946-02-17,1948-11-26,Spaak III,0,1,1,66,202,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,19,40,496,167
BEL,1946-02-17,1948-11-26,Spaak III,0,0,0,4,202,KLS,Kartel Liberale en Socialistische,Cartel of Liberals and Socialists ,,64,19,40,496,1335
BEL,1946-02-17,1948-11-26,Spaak III,0,0,0,23,202,KPB-PCB,Kommunistische Partij – Parti Communiste,Communist Party,1.4,64,19,40,496,708
BEL,1946-02-17,1948-11-26,Spaak III,0,0,0,16,202,LP-PL,Liberale Partij – Parti libéral,Liberal Party,6.7070370547,64,19,40,496,63
BEL,1946-02-17,1948-11-26,Spaak III,0,1,0,92,202,PSC-CVP,Parti Social Chrétien – Christelijke Volkspartij,Francophone Christian Social Party and Flemish Christian People's Party,,64,19,40,496,1051
BEL,1946-02-17,1948-11-26,Spaak III,0,0,0,1,202,UDB,Union Democratique Belge,Belgian Democratic Union,,64,19,40,496,1181
BEL,1949-06-26,1949-08-11,Eyskens I,0,0,0,66,212,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,644,746,40,167
BEL,1949-06-26,1949-08-11,Eyskens I,0,0,0,12,212,KPB-PCB,Kommunistische Partij – Parti Communiste,Communist Party,1.4,64,644,746,40,708
BEL,1949-06-26,1949-08-11,Eyskens I,0,1,0,29,212,LP-PL,Liberale Partij – Parti libéral,Liberal Party,6.7070370547,64,644,746,40,63
BEL,1949-06-26,1949-08-11,Eyskens I,0,1,1,105,212,PSC-CVP,Parti Social Chrétien – Christelijke Volkspartij,Francophone Christian Social Party and Flemish Christian People's Party,,64,644,746,40,1051
BEL,1950-06-04,1950-06-08,Duvieusart I,0,0,0,73,212,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,217,695,746,167
BEL,1950-06-04,1950-06-08,Duvieusart I,0,0,0,4,212,KLS,Kartel Liberale en Socialistische,Cartel of Liberals and Socialists ,,64,217,695,746,1335
BEL,1950-06-04,1950-06-08,Duvieusart I,0,0,0,7,212,KPB-PCB,Kommunistische Partij – Parti Communiste,Communist Party,1.4,64,217,695,746,708
BEL,1950-06-04,1950-06-08,Duvieusart I,0,0,0,20,212,LP-PL,Liberale Partij – Parti libéral,Liberal Party,6.7070370547,64,217,695,746,63
BEL,1950-06-04,1950-06-08,Duvieusart I,0,1,1,108,212,PSC-CVP,Parti Social Chrétien – Christelijke Volkspartij,Francophone Christian Social Party and Flemish Christian People's Party,,64,217,695,746,1051
BEL,1950-06-04,1950-08-16,Pholien I,0,0,0,73,212,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,217,700,695,167
BEL,1950-06-04,1950-08-16,Pholien I,0,0,0,4,212,KLS,Kartel Liberale en Socialistische,Cartel of Liberals and Socialists ,,64,217,700,695,1335
BEL,1950-06-04,1950-08-16,Pholien I,0,0,0,7,212,KPB-PCB,Kommunistische Partij – Parti Communiste,Communist Party,1.4,64,217,700,695,708
BEL,1950-06-04,1950-08-16,Pholien I,0,0,0,20,212,LP-PL,Liberale Partij – Parti libéral,Liberal Party,6.7070370547,64,217,700,695,63
BEL,1950-06-04,1950-08-16,Pholien I,0,1,1,108,212,PSC-CVP,Parti Social Chrétien – Christelijke Volkspartij,Francophone Christian Social Party and Flemish Christian People's Party,,64,217,700,695,1051
BEL,1950-06-04,1952-01-15,Houtte I,0,0,0,73,212,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,217,389,700,167
BEL,1950-06-04,1952-01-15,Houtte I,0,0,0,4,212,KLS,Kartel Liberale en Socialistische,Cartel of Liberals and Socialists ,,64,217,389,700,1335
BEL,1950-06-04,1952-01-15,Houtte I,0,0,0,7,212,KPB-PCB,Kommunistische Partij – Parti Communiste,Communist Party,1.4,64,217,389,700,708
BEL,1950-06-04,1952-01-15,Houtte I,0,0,0,20,212,LP-PL,Liberale Partij – Parti libéral,Liberal Party,6.7070370547,64,217,389,700,63
BEL,1950-06-04,1952-01-15,Houtte I,0,1,1,108,212,PSC-CVP,Parti Social Chrétien – Christelijke Volkspartij,Francophone Christian Social Party and Flemish Christian People's Party,,64,217,389,700,1051
BEL,1954-04-11,1954-04-22,Acker IV,0,1,1,82,212,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,545,745,389,167
BEL,1954-04-11,1954-04-22,Acker IV,0,0,0,5,212,KLS,Kartel Liberale en Socialistische,Cartel of Liberals and Socialists ,,64,545,745,389,1335
BEL,1954-04-11,1954-04-22,Acker IV,0,0,0,4,212,KPB-PCB,Kommunistische Partij – Parti Communiste,Communist Party,1.4,64,545,745,389,708
BEL,1954-04-11,1954-04-22,Acker IV,0,0,0,1,212,LC,Listes catholiques,Catholics Lists,,64,545,745,389,1268
BEL,1954-04-11,1954-04-22,Acker IV,0,1,0,24,212,LP-PL,Liberale Partij – Parti libéral,Liberal Party,6.7070370547,64,545,745,389,63
BEL,1954-04-11,1954-04-22,Acker IV,0,0,0,95,212,PSC-CVP,Parti Social Chrétien – Christelijke Volkspartij,Francophone Christian Social Party and Flemish Christian People's Party,,64,545,745,389,1051
BEL,1954-04-11,1954-04-22,Acker IV,0,0,0,1,212,VU,Volksunie,People's Union,6.42922222222,64,545,745,389,290
BEL,1958-06-01,1958-06-23,Eyskens II,0,0,0,80,212,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,573,112,745,167
BEL,1958-06-01,1958-06-23,Eyskens II,0,0,0,5,212,KLS,Kartel Liberale en Socialistische,Cartel of Liberals and Socialists ,,64,573,112,745,1335
BEL,1958-06-01,1958-06-23,Eyskens II,0,0,0,2,212,KPB-PCB,Kommunistische Partij – Parti Communiste,Communist Party,1.4,64,573,112,745,708
BEL,1958-06-01,1958-06-23,Eyskens II,0,0,0,20,212,LP-PL,Liberale Partij – Parti libéral,Liberal Party,6.7070370547,64,573,112,745,63
BEL,1958-06-01,1958-06-23,Eyskens II,0,1,1,104,212,PSC-CVP,Parti Social Chrétien – Christelijke Volkspartij,Francophone Christian Social Party and Flemish Christian People's Party,,64,573,112,745,1051
BEL,1958-06-01,1958-06-23,Eyskens II,0,0,0,1,212,VU,Volksunie,People's Union,6.42922222222,64,573,112,745,290
BEL,1958-06-01,1958-11-06,Eyskens III,0,0,0,80,212,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,573,144,112,167
BEL,1958-06-01,1958-11-06,Eyskens III,0,0,0,5,212,KLS,Kartel Liberale en Socialistische,Cartel of Liberals and Socialists ,,64,573,144,112,1335
BEL,1958-06-01,1958-11-06,Eyskens III,0,0,0,2,212,KPB-PCB,Kommunistische Partij – Parti Communiste,Communist Party,1.4,64,573,144,112,708
BEL,1958-06-01,1958-11-06,Eyskens III,0,1,0,20,212,LP-PL,Liberale Partij – Parti libéral,Liberal Party,6.7070370547,64,573,144,112,63
BEL,1958-06-01,1958-11-06,Eyskens III,0,1,1,104,212,PSC-CVP,Parti Social Chrétien – Christelijke Volkspartij,Francophone Christian Social Party and Flemish Christian People's Party,,64,573,144,112,1051
BEL,1958-06-01,1958-11-06,Eyskens III,0,0,0,1,212,VU,Volksunie,People's Union,6.42922222222,64,573,144,112,290
BEL,1961-03-26,1961-04-25,Lefevre,0,1,0,84,212,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,425,613,144,167
BEL,1961-03-26,1961-04-25,Lefevre,0,0,0,5,212,KPB-PCB,Kommunistische Partij – Parti Communiste,Communist Party,1.4,64,425,613,144,708
BEL,1961-03-26,1961-04-25,Lefevre,0,0,0,1,212,LC,Listes catholiques,Catholics Lists,,64,425,613,144,1268
